dataset,term,method,retrieval_scope,aligned_datastore,neighbor_query_scale,retrieval_representation,alignment_period,fallback_method,inference_seconds,tsrag_weight,validation_dates,fallback_count,fallback_grid_rows,task_error,datastore_preprocessing_seconds,fallback_rate,MSE_mean,MSE_variance,MSE_std,MSE_dispersion_ddof,MSE_finite_values,MSE_evaluation_values,MSE_total_values,MAE_mean,MAE_variance,MAE_std,MAE_dispersion_ddof,MAE_finite_values,MAE_evaluation_values,MAE_total_values,RMSE_mean,RMSE_variance,RMSE_std,RMSE_dispersion_ddof,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,MAPE_mean,MAPE_variance,MAPE_std,MAPE_dispersion_ddof,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,sMAPE_mean,sMAPE_variance,sMAPE_std,sMAPE_dispersion_ddof,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values,MASE_mean,MASE_variance,MASE_std,MASE_dispersion_ddof,MASE_finite_values,MASE_evaluation_values,MASE_total_values,ND_mean,ND_variance,ND_std,ND_dispersion_ddof,ND_finite_values,ND_evaluation_values,ND_total_values,CRPS_mean,CRPS_variance,CRPS_std,CRPS_dispersion_ddof,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,seasonal_MASE_mean,seasonal_MASE_variance,scaled_MASE_mean,scaled_MASE_std,scaled_MASE_variance,MASE_variance_ratio_to_seasonal
current_velocity/5T,long,chronos_bolt_max,,,,,,,3.389469750225544,,,0,30,,0,0.0,7.296008847034687,346.1358508364635,18.604726572472476,0,30,30,30,0.9679377069218794,3.6113024987787132,1.900342731924616,0,30,30,30,1.220247305915479,5.807005359440704,2.409772885448067,0,30,30,30,0.9375738051007599,2.4671752426438447,1.5707244324335967,0,30,30,30,0.5433951053822665,0.3894224617728203,0.6240372278741232,0,30,30,30,1.0664660027087778,0.386912313819764,0.6220227598888677,0,30,30,30,0.47268254419205485,0.34211992754131004,0.5849101875855045,0,30,30,30,0.47268254419205485,0.34211992754131004,0.5849101875855045,0,30,30,30,1.0927077660320532,0.29190573790947194,0.9759846464544065,0.5692489604495237,0.3240443789728635,1.3254700527324208
current_velocity/5T,long,chronos2_max,,,,,,,0.15948633663356304,,,0,30,,0,0.0,5.494680423381424,153.24046747029743,12.379033381904156,0,30,30,30,0.8914244977776197,3.03015240301349,1.740733294624277,0,30,30,30,1.0733475168801736,4.34260553138859,2.0838919193155365,0,30,30,30,0.8593487745008729,1.9578841834036076,1.399244147175041,0,30,30,30,0.48285399716219474,0.31199556052874783,0.5585656277723754,0,30,30,30,0.8300299590984856,0.17981309840211743,0.4240437458589826,0,30,30,30,0.44949871582794265,0.3272072808529661,0.572020350033953,0,30,30,30,0.44949871582794265,0.3272072808529661,0.572020350033953,0,30,30,30,1.0927077660320532,0.29190573790947194,0.7596083645607931,0.38806692790224373,0.15059594053148523,0.6159971355475118
current_velocity/5T,long,tsrag,all,False,False,t5,288,chronos_bolt_max,16.00139812938869,,,0,30,,263.0431014895439,0.0,7.171870498621301,267.86603678123294,16.36661347931309,0,30,30,30,1.0435143931265782,3.715816159958238,1.927645237059516,0,30,30,30,1.2763309265767389,5.542849864485065,2.3543257770506325,0,30,30,30,1.0665316020913675,3.2191411511551355,1.7941965196586285,0,30,30,30,0.4394814806967183,0.2500557268216229,0.5000557237164903,0,30,30,30,1.2929025809424666,1.1572016416382456,1.0757330717414268,0,30,30,30,0.46967102247295267,0.3815558457871651,0.6177020687897727,0,30,30,30,0.46967102247295267,0.3815558457871651,0.6177020687897727,0,30,30,30,1.0927077660320532,0.29190573790947194,1.1832098399349538,0.9844654766642077,0.9691722747436856,3.9642990573797006
current_velocity/5T,long,bayes_mixture,,,,,,chronos_bolt_max,16.161014219745994,0.5714285714285714,5,0,30,,0,0.0,5.853540546267587,178.77644714860713,13.370730987818398,0,30,30,30,0.9300377882640145,3.158919848049921,1.777335041023476,0,30,30,30,1.1265937691046597,4.5843270256821445,2.1411041603999896,0,30,30,30,0.9146556964618263,2.121967027253216,1.4566973011759223,0,30,30,30,0.44560767507966403,0.25983911147033006,0.5097441627623901,0,30,30,30,0.9962188323225313,0.3554404539759298,0.5961882705789588,0,30,30,30,0.4371615850484796,0.3165981037706484,0.5626705108415123,0,30,30,30,0.4371615850484796,0.3165981037706484,0.5626705108415123,0,30,30,30,1.0927077660320532,0.29190573790947194,0.9116974028107241,0.5456063268808784,0.29768626393244396,1.217654906414213
current_velocity/10T,short,chronos_t5_512,,,,,,,265.72484288644046,,,0,7200,,0,0.0,8.815566694350627,2110.648660954172,45.94179644892189,0,7200,7200,7200,0.8831358786946873,4.962567994759468,2.227682202370766,0,7200,7200,7200,1.088700366746431,7.630298205796813,2.7622994417327047,0,7200,7200,7200,4632.011164177905,15537012747.676128,124647.55411830642,0,7200,7200,7200,0.4784155821676303,0.3689587226159781,0.6074197252443965,0,7200,7200,7200,1.3308141421528248,18.723717440449796,4.327091106095387,0,7200,7200,7200,0.39237846021475054,0.27324420345745126,0.5227276570619267,0,7200,7200,7200,0.39237846021475054,0.27324420345745126,0.5227276570619267,0,7200,7200,7200,1.042604019237951,0.4807344590412708,1.2764329674515633,4.150272803722834,17.22476434532139,38.94814920858913
current_velocity/10T,short,chronos_bolt_512,,,,,,,4.04783408343792,,,0,7200,,0,0.0,8.411414446059016,2119.2122522621353,46.03490254428845,0,7200,7200,7200,0.8157987421214143,4.811387999423151,2.193487633752046,0,7200,7200,7200,1.0147020073167186,7.381794282406437,2.7169457636114926,0,7200,7200,7200,3223.3929119958993,8730471908.644085,93436.9943258241,0,7200,7200,7200,0.4978508228910668,0.3938503944100789,0.6275750109828139,0,7200,7200,7200,0.7007420972486622,0.2299633007061927,0.4795448891461494,0,7200,7200,7200,0.3954445654665412,0.26252214199510976,0.5123691462169729,0,7200,7200,7200,0.3954445654665412,0.26252214199510976,0.5123691462169729,0,7200,7200,7200,1.042604019237951,0.4807344590412708,0.6721076116326897,0.4599492043936807,0.21155327062237986,0.47835826282311594
current_velocity/10T,short,chronos_bolt_max,,,,,,,7.763413044624031,,,0,7200,,0,0.0,7.9602077745147914,1783.8633423368146,42.235806400929704,0,7200,7200,7200,0.7883951246694888,4.473547885012045,2.115076330776751,0,7200,7200,7200,0.9841904982302081,6.991576837708166,2.644159003862696,0,7200,7200,7200,3153.9640067425767,8353215178.235625,91395.92539186649,0,7200,7200,7200,0.47703724892621496,0.3715310115054072,0.6095334375613919,0,7200,7200,7200,0.6437833342152073,0.17225346043174683,0.4150342882603157,0,7200,7200,7200,0.3664416593214981,0.23314341711933523,0.48284926956487695,0,7200,7200,7200,0.3664416593214981,0.23314341711933523,0.48284926956487695,0,7200,7200,7200,1.042604019237951,0.4807344590412708,0.6174763595154318,0.39807470583478866,0.1584634714254535,0.35831311276348293
current_velocity/10T,short,chronos2_max,,,,,,,31.57174516003579,,,0,7200,,0,0.0,7.014398348472221,1411.254693037825,37.5666699753628,0,7200,7200,7200,0.7190213366503843,3.981985818581519,1.9954913727153818,0,7200,7200,7200,0.903714159130748,6.197699067058825,2.4895178382688536,0,7200,7200,7200,3150.0559703936556,7799738511.949584,88316.12826630018,0,7200,7200,7200,0.4371448149639876,0.3402098732052688,0.5832751265100106,0,7200,7200,7200,0.5283046490793603,0.13877769010270377,0.3725287775497401,0,7200,7200,7200,0.32582745905213945,0.19050165841177324,0.43646495668240454,0,7200,7200,7200,0.32582745905213945,0.19050165841177324,0.43646495668240454,0,7200,7200,7200,1.042604019237951,0.4807344590412708,0.5067164899915723,0.35730610152646913,0.12766765018804346,0.2886784741403149
current_velocity/10T,short,tsrag,all,False,False,t5,144,chronos_bolt_max,555.1803321335465,,,141,7200,,2143.6858775019646,0.019583333333333335,8.181112429831613,1957.8185123679891,44.24724299171632,0,7200,7200,7200,0.8021822644734319,4.636593025552168,2.153274953542201,0,7200,7200,7200,0.9997810828902828,7.181550216126346,2.6798414535427924,0,7200,7200,7200,3081.4833901979587,7882471035.087045,88783.28128137102,0,7200,7200,7200,0.49342170522895207,0.38614896282665695,0.6214088531930141,0,7200,7200,7200,0.6717527402446186,0.19648118456862448,0.4432619818669592,0,7200,7200,7200,0.37911854824950586,0.2326712497785553,0.48236008311069367,0,7200,7200,7200,0.37911854824950586,0.2326712497785553,0.48236008311069367,0,7200,7200,7200,1.042604019237951,0.4807344590412708,0.644302849259692,0.4251489287284193,0.18075161159892258,0.40871042396350593
current_velocity/10T,short,bayes_mixture,,,,,,chronos_bolt_max,586.7530343392864,0.20715474209650583,1200,0,7200,,0,0.0,7.042388190435529,1454.3666026559658,38.1361587296881,0,7200,7200,7200,0.7200715999329956,3.9872714161248335,1.9968153184821158,0,7200,7200,7200,0.9055592132243991,6.222350701779937,2.4944640109209706,0,7200,7200,7200,3135.216596139377,7774404123.418409,88172.58147189755,0,7200,7200,7200,0.44257019685670584,0.3467295732100691,0.5888374760577566,0,7200,7200,7200,0.5331583910090256,0.13933786080895197,0.3732798692790062,0,7200,7200,7200,0.3268185480409194,0.1868423311523076,0.4322526242283644,0,7200,7200,7200,0.3268185480409194,0.1868423311523076,0.4322526242283644,0,7200,7200,7200,1.042604019237951,0.4807344590412708,0.5113718930401937,0.35802650132870184,0.12818297565367096,0.28984371348547305
current_velocity/10T,medium,chronos_t5_512,,,,,,,214.7979359794408,,,0,900,,0,0.0,13.443199661957427,2172.8361801467013,46.61369090885961,0,900,900,900,1.2046136593159344,6.546889414161964,2.5586890030173586,0,900,900,900,1.5406653322891888,11.069549995839674,3.3270933253877435,0,900,900,900,4522.231864875287,3194445294.5757732,56519.42404674496,0,900,900,900,0.6216828085863791,0.44185499395410616,0.6647217417492121,0,900,900,900,1.8030798833358164,21.518061772801936,4.638756489922912,0,900,900,900,0.4648145916586504,0.24369245544429172,0.49365216037640486,0,900,900,900,0.4648145916586504,0.24369245544429172,0.49365216037640486,0,900,900,900,1.0437112263446233,0.25305105017876023,1.7275658609620597,4.444482700611711,19.75342647603677,85.03446935944804
current_velocity/10T,medium,chronos_bolt_512,,,,,,,4.360673986375332,,,0,900,,0,0.0,13.2595611299609,2330.2810907112143,48.27298510255207,0,900,900,900,1.1550991786716305,6.607083944549405,2.5704248568183052,0,900,900,900,1.4878981972823795,11.045720084484744,3.323510205262614,0,900,900,900,3661.1566512513973,2463956196.799738,49638.25336169412,0,900,900,900,0.6449798521126648,0.44886637827745024,0.6699749086924451,0,900,900,900,1.2128370439354512,0.42485795925997366,0.6518112911418256,0,900,900,900,0.4666797539896823,0.22969691500602102,0.4792670602138447,0,900,900,900,0.4666797539896823,0.22969691500602102,0.4792670602138447,0,900,900,900,1.0437112263446233,0.25305105017876023,1.1620427310944572,0.6245130594452414,0.3900165614176556,1.678941695597966
current_velocity/10T,medium,chronos_bolt_max,,,,,,,16.30092317517847,,,0,900,,0,0.0,11.358560202739941,1631.485500043318,40.39165136563889,0,900,900,900,1.047403436630247,5.380740162283042,2.319642248770927,0,900,900,900,1.368905246050626,9.484658630075016,3.0797172971029365,0,900,900,900,3522.439897133986,2300068861.228256,47959.0331556867,0,900,900,900,0.5790181715265819,0.38442777737377104,0.6200224007032094,0,900,900,900,1.002804784178818,0.22828756057004124,0.47779447524018237,0,900,900,900,0.40625033955334944,0.18173834880277007,0.42630780992467177,0,900,900,900,0.40625033955334944,0.18173834880277007,0.42630780992467177,0,900,900,900,1.0437112263446233,0.25305105017876023,0.9608067431553156,0.4577841678617906,0.2095663443449121,0.9021403404916692
current_velocity/10T,medium,chronos2_max,,,,,,,4.03594412188977,,,0,900,,0,0.0,9.557168477108009,1362.737468224357,36.91527418595664,0,900,900,900,0.8878966322356978,4.526863065028943,2.1276426074481924,0,900,900,900,1.1818875228288668,8.160310360489452,2.8566256948521365,0,900,900,900,3372.138154099177,2138400679.1703355,46242.84462671317,0,900,900,900,0.48595997799535906,0.32707034338158164,0.5719006411795511,0,900,900,900,0.6911431751988615,0.14876838251401375,0.38570504600538186,0,900,900,900,0.336323023440363,0.15513807986231984,0.3938757162637979,0,900,900,900,0.336323023440363,0.15513807986231984,0.3938757162637979,0,900,900,900,1.0437112263446233,0.25305105017876023,0.6621977015802001,0.36955149687929656,0.13656830884572876,0.5878986963654995
current_velocity/10T,medium,tsrag,all,False,False,t5,144,chronos_bolt_max,245.92309950478375,,,28,900,,2121.711956261657,0.03111111111111111,12.946392984403062,2196.308589810187,46.864790512816626,0,900,900,900,1.1326092192171786,6.343060003812496,2.5185432304831488,0,900,900,900,1.4675972187368138,10.792551387959032,3.2852018793308626,0,900,900,900,3240.363752023399,1937062874.0430832,44012.07645684401,0,900,900,900,0.6434817392472146,0.44590551095003095,0.6677615674400789,0,900,900,900,1.1709239797666542,0.3904593903036668,0.6248674981975513,0,900,900,900,0.45246674914013674,0.2136988960737342,0.46227577924193064,0,900,900,900,0.45246674914013674,0.2136988960737342,0.46227577924193064,0,900,900,900,1.0437112263446233,0.25305105017876023,1.1218850101551237,0.59869768804348,0.3584389216686082,1.5430064013875406
current_velocity/10T,medium,bayes_mixture,,,,,,chronos_bolt_max,249.96001823153347,0.07236842105263158,150,0,900,,0,0.0,9.583112268951893,1373.4316273054185,37.05983846842048,0,900,900,900,0.889721962695382,4.53191086949436,2.128828520453059,0,900,900,900,1.184393017864009,8.18032544818688,2.8601268237941615,0,900,900,900,3362.5722124406752,2121739837.2979257,46062.34728384916,0,900,900,900,0.4882909901972142,0.32926374493956306,0.573815079045125,0,900,900,900,0.6922167702481302,0.14338348939976717,0.3786601238574867,0,900,900,900,0.3357124167845165,0.15414573180447583,0.39261397301226536,0,900,900,900,0.3357124167845165,0.15414573180447583,0.39261397301226536,0,900,900,900,1.0437112263446233,0.25305105017876023,0.6632263338514354,0.36280162012213213,0.13162501556324388,0.5666188276969341
current_velocity/10T,long,chronos_t5_512,,,,,,,207.17548108194023,,,0,300,,0,0.0,16.6372551743147,2658.9702826452153,51.56520418504338,0,300,300,300,1.399317352081536,8.22430027483298,2.8678040858526197,0,300,300,300,1.7835032759992426,13.456371238814668,3.66829268717951,0,300,300,300,6348.522924601993,6707572989.586717,81899.77405088927,0,300,300,300,0.6734928104495471,0.47609359624300207,0.6899953595807743,0,300,300,300,2.521514316702361,62.932630317114224,7.933008906910052,0,300,300,300,0.5032136494175945,0.26333864033657906,0.5131653148222112,0,300,300,300,0.5032136494175945,0.26333864033657906,0.5131653148222112,0,300,300,300,1.437499922931037,0.6433695275713929,1.754097010009599,5.518615187634088,30.45511358918563,97.8172381814132
current_velocity/10T,long,chronos_bolt_512,,,,,,,4.064323294907808,,,0,300,,0,0.0,17.002703672920102,2969.4745364217692,54.49288519083725,0,300,300,300,1.3577486966317966,8.746818998316398,2.957502155251353,0,300,300,300,1.7249274103172654,14.027329102056276,3.745307611139074,0,300,300,300,3574.775468216145,1728696482.1978142,41577.59591652473,0,300,300,300,0.6926183064731023,0.4950274809359731,0.7035818935532474,0,300,300,300,1.4720744868880993,0.8847626336364548,0.9406182188520775,0,300,300,300,0.49533185894010806,0.24371301805294762,0.4936729869589257,0,300,300,300,0.49533185894010806,0.24371301805294762,0.4936729869589257,0,300,300,300,1.437499922931037,0.6433695275713929,1.0240518718683236,0.654343143848087,0.4281649499009983,1.3752013356558532
current_velocity/10T,long,chronos_bolt_max,,,,,,,15.704823924228549,,,0,300,,0,0.0,15.109273734439606,2426.773548585904,49.262293375216544,0,300,300,300,1.2841880203149132,7.6061834730819315,2.7579310131114467,0,300,300,300,1.6389144672829956,12.423233103370103,3.5246607075532963,0,300,300,300,3748.833165994565,1812990001.3129961,42579.22029949581,0,300,300,300,0.6637212679215372,0.4565769278393246,0.6757047638128094,0,300,300,300,1.3770162878763152,0.8212002210729676,0.9062009827146336,0,300,300,300,0.4700300850490661,0.2192391489171114,0.4682298035335976,0,300,300,300,0.4700300850490661,0.2192391489171114,0.4682298035335976,0,300,300,300,1.437499922931037,0.6433695275713929,0.9579244255322138,0.6304007174253656,0.39740506453041574,1.276405216412494
current_velocity/10T,long,chronos2_max,,,,,,,1.5720957908779383,,,0,300,,0,0.0,11.676828876210063,1653.3018648881587,40.660814857650834,0,300,300,300,1.0308974071064207,5.730516877462523,2.393849802611376,0,300,300,300,1.3565479114711143,9.83660664009342,3.1363364998184458,0,300,300,300,3330.7730383922412,1297239237.7996643,36017.20752362215,0,300,300,300,0.5385259137500134,0.3576584336461291,0.5980455113502058,0,300,300,300,0.9351213693475997,0.5211290919753931,0.7218927150036861,0,300,300,300,0.3833889501343268,0.18253946972108884,0.4272463805827837,0,300,300,300,0.3833889501343268,0.18253946972108884,0.4272463805827837,0,300,300,300,1.437499922931037,0.6433695275713929,0.6505192483356129,0.5021862634481118,0.2521910431959763,0.8099996497231755
current_velocity/10T,long,tsrag,all,False,False,t5,144,chronos_bolt_max,199.33366246894002,,,14,300,,2115.2664921153337,0.04666666666666667,16.35330431230284,2807.4229868506254,52.98512042876401,0,300,300,300,1.330478111278032,8.401849648045385,2.8985944262772234,0,300,300,300,1.6896333435916937,13.498443476525996,3.674022792053146,0,300,300,300,2942.079460072756,1201060766.941511,34656.323621260104,0,300,300,300,0.7046914268941694,0.5119499108878836,0.7155067511127225,0,300,300,300,1.445992245281278,0.8444618804014727,0.9189460704532517,0,300,300,300,0.48697932208624184,0.23126616143169323,0.4809014051047192,0,300,300,300,0.48697932208624184,0.23126616143169323,0.4809014051047192,0,300,300,300,1.437499922931037,0.6433695275713929,1.0059077028212462,0.6392668658927904,0.4086621258283909,1.3125612019412363
current_velocity/10T,long,bayes_mixture,,,,,,chronos_bolt_max,200.90676574595273,0.17307692307692307,50,0,300,,0,0.0,11.741473538950034,1682.0396757406875,41.012677012610226,0,300,300,300,1.0382688569713885,5.743206353493962,2.3964987697668367,0,300,300,300,1.363210019588459,9.883131981443666,3.143744897640975,0,300,300,300,3263.446441122314,1275743479.817616,35717.55142528132,0,300,300,300,0.5462767933849622,0.3645926107958856,0.6038150468445496,0,300,300,300,0.9422676537578863,0.49742727880822185,0.7052852464132664,0,300,300,300,0.381851603968723,0.1779790055684103,0.42187558067327185,0,300,300,300,0.381851603968723,0.1779790055684103,0.42187558067327185,0,300,300,300,1.437499922931037,0.6433695275713929,0.6554905768875585,0.4906332412005993,0.24072097737100545,0.7731595257330924
current_velocity/15T,short,chronos_t5_512,,,,,,,103.80622455105186,,,0,3600,,0,0.0,6.847724412658318,557.8425782077334,23.618691289056077,0,3600,3600,3600,0.8627521769330183,3.95677412843407,1.9891641783508143,0,3600,3600,3600,1.0337899659200003,5.779002719021442,2.4039556399861963,0,3600,3600,3600,82174.3817319412,2136192997865.6045,1461572.098073032,0,3600,3600,3600,0.5022678958993689,0.3791511065359096,0.6157524718065772,0,3600,3600,3600,1.7312248548802682,28.582407849584037,5.3462517570335235,0,3600,3600,3600,0.4083158825966987,0.25850082583912004,0.5084297649028034,0,3600,3600,3600,0.4083158825966987,0.25850082583912004,0.5084297649028034,0,3600,3600,3600,0.9913714905166404,0.453088957404636,1.7462927585077748,5.392783440088028,29.08211323168766,63.08343512344356
current_velocity/15T,short,chronos_bolt_512,,,,,,,2.0255130296573043,,,0,3600,,0,0.0,6.340194382983455,525.8821395457616,22.932120258400914,0,3600,3600,3600,0.760115146260124,3.7367013534812137,1.9330549276937823,0,3600,3600,3600,0.9233308839913326,5.487654461651241,2.342574323613072,0,3600,3600,3600,123081.06764181633,9052935553850.857,3008809.657298191,0,3600,3600,3600,0.472069983720234,0.33087143781185613,0.5752142538323056,0,3600,3600,3600,0.5399499503891171,0.1480277296605654,0.3847437194556467,0,3600,3600,3600,0.39568121454991584,0.25004869249118594,0.5000486901204582,0,3600,3600,3600,0.39568121454991584,0.25004869249118594,0.5000486901204582,0,3600,3600,3600,0.9913714905166404,0.453088957404636,0.5446494634495986,0.38809237822155096,0.15061569403365938,0.32670787323639766
